risk_probability,risk_tier,recommended_action
0.30422348211200184,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3124983731161617,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.38909878784021495,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.509690867103231,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5833652039706283,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.27712557806751564,Medium,Automated supplier check-in email.
0.30370061447084284,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29601632287777674,Medium,Automated supplier check-in email.
0.46571548832563414,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.36344827495136456,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30133173708737254,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7119378267779872,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.36529729487985,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3098916466587692,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5257202009832251,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.41235434206644284,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37325915754619116,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3990562750228308,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6941722917808922,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.42792428187928255,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.44776803533864373,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43774590786167594,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5061918235202388,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.46373513075871226,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3729445106003445,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29951911440167706,Medium,Automated supplier check-in email.
0.6323270020468943,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4198922447294602,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2918740803848834,Medium,Automated supplier check-in email.
0.4168514266566733,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4085573694016795,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4473521338519096,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6251877458575207,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.30068966659781077,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2869687883881245,Medium,Automated supplier check-in email.
0.42703734900768,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6295713622067118,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6601399853572117,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6114701548242296,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.4644643781471353,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4528078397776127,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4838483421435968,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4375699633904276,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45866848758953754,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.34917143427528163,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5295793434658403,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5238123655652155,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37453432166923356,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3453088151418671,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6462019057015728,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.3736734903545569,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.29672598697695224,Medium,Automated supplier check-in email.
0.5636945946404675,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3707466212670837,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4423442420374617,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3903591490401738,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.378218749167627,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.39591468377430655,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5740069710458043,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.32524938346635696,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.30328323002588137,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3891199766652851,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3932295968319437,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.28225243083440593,Medium,Automated supplier check-in email.
0.2888425566593643,Medium,Automated supplier check-in email.
0.3324413635950859,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3329879671368927,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6009982082714527,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.29479101435751115,Medium,Automated supplier check-in email.
0.43520426742090684,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3880017087277742,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5454820768485267,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.43874121305221203,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4416131692357964,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5920652644183786,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.37417531734908294,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2990613998407262,Medium,Automated supplier check-in email.
0.29733820042770936,Medium,Automated supplier check-in email.
0.3149504629346235,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.32459943390015034,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.4441435369377911,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3803619410241004,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5701727015890268,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3796802018572519,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.40031257963186234,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.402691441905463,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3601032576919768,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6326901550545565,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.29878658653108564,Medium,Automated supplier check-in email.
0.3665134008158673,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.33753740444679314,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.48080758486819763,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6230290601606515,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.6423194795383886,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.39143244574432007,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.3095366393918942,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.2989483795446852,Medium,Automated supplier check-in email.
0.3051844065627504,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6961292374977531,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.49064003481947727,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.42878121685811305,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.45443384980782703,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.74683876068745,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5292674062460432,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.5692762933933739,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.324643277362228,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.7311839315464428,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.5132754041207334,High,Buyer follow-up call with supplier; evaluate expedite shipping quote.
0.6164917110814793,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
0.7119378267779872,Critical,Escalate: evaluate alternate sourcing / expedite fees; alert downstream planning to adjust schedule or safety stock.
